9999
255	创新	23
2764	初中	8
1304	初试	10
736	判决	6
681	利	5
1215	利好	8
985	利比亚	21
126	利润	12
2385	利物浦	7
1682	利用	8
529	到来	8
2603	制定	6
2070	制止	5
2733	制裁	5
1711	制造	9
493	券商	11
1208	刺客	13
1192	刺死	9
714	刺激	12
2798	削减	6
878	前景	11
936	前瞻	10
2550	前途	8
2386	前锋	6
999	前门	5
995	剑	24
2563	剧情	11
63	副	5
291	副总统	5
2723	副本	7
675	力	30
2440	力挺	12
218	力荐	5
1878	力量	5
1403	办	15
1007	办公室	6
1012	功夫	6
357	功能	14
2568	功臣	6
815	加分	5
2502	加剧	10
1025	加大	9
2580	加州	6
2929	加息	8
273	加拿大	12
2959	加沙	7
1312	加盟	22
2993	加速	7
1423	动	5
1406	动作	8
2109	动力	7
2002	动态	8
2689	动漫	6
1226	助	27
642	助力	8
2676	助攻	7
1896	助阵	16
2060	努力	9
527	劫	20
2870	劫匪	5
2300	劫持	6
1393	勇士	8
2924	勋章	5
2484	勒死	5
2446	勒索	5
886	募	7
1142	募集	11
94	勿扰	6
1010	包	9
256	化	8
957	化身	8
1829	北	16
2454	北京华	5
670	北大	22
2235	北约	12
297	北美	8
2355	区	11
1062	区域	15
2144	医生	11
721	医院	24
2448	十一	11
1865	十月	10
585	十足	5
3006	千亿	5
1153	升	21
2598	升值	6
1569	升温	6
1972	升级	30
1156	升至	8
111	午	13
967	午后	11
2182	半岛	9
2238	半日	10
476	华	21
958	华为	6
988	华夏	17
1891	华安	6
1631	华尔街	6
2759	华府	6
2704	华润	8
1845	华硕	6
2823	华裔	6
2557	华谊	6
1674	协	6
2258	协会	7
986	协助	6
98	协议	27
1521	单位	6
2217	单反	11
1442	卖	36
645	卖房	5
1830	南	9
1511	南京	12
2186	南方	8
2389	南部	8
2638	南非	5
2192	博士	5
589	博客	17
1108	博弈	8
2462	博览会	5
245	占	12
1143	卡	32
2960	卡丁车	6
1664	卡片	17
2883	卡片机	6
2322	卫	6
1355	卫视	7
1778	印尼	11
437	印度	22
1467	危机	25
2658	危险	7
1013	卷	10
2102	厂商	6
900	历史	17
1394	压	9
968	压力	24
11	原因	18
1019	原油	15
292	去世	11
1028	去年	25
1571	参与	17
284	参加	27
2215	参展	7
2822	参考答案	7
18	参观	5
3017	参赛	5
2280	又一城	7
1183	双	30
593	双倍	6
2473	双双	5
2341	双核	5
2418	双重	5
2147	反	14
2226	反击	6
2946	反复	7
820	反对	11
2262	反对派	6
2699	反政府	6
910	发	32
1678	发力	8
908	发售	21
2753	发射	6
257	发展	43
2485	发布会	11
3025	发帖	5
596	发挥	7
1095	发改委	9
57	发现	31
465	发生	44
1978	发生爆炸	6
630	发行	37
2066	发表	10
2944	发起	5
411	取消	20
816	受	46
1081	受伤	21
1994	受审	9
1923	受益	10
321	受贿	5
164	变	23
2208	变化	11
1879	变形金刚	5
378	变性	5
1698	变更	10
2854	变焦	6
939	变身	13
2263	叙利亚	7
2232	叠	9
1121	口	12
2513	口袋	8
2726	口语	5
2120	古剑	6
2113	古力	5
1744	古巴	7
1427	另类	7
2949	叫停	5
1452	召唤	7
2163	可享	21
347	可期	5
1177	台	28
2188	台北	5
515	台湾	40
1276	史上	12
2180	史玉柱	5
568	司机	27
1784	吃饭	6
1367	各国	12
938	各方	5
1474	合	20
70	合作	38
268	合同	14
1584	合并	7
1675	合约	9
2115	合资	5
3021	同学	6
165	同居	6
1368	同意	10
2966	同步	7
689	同比	14
607	同行	5
2374	名人	5
659	名单	24
2577	名字	7
1374	名师	26
401	名校	16
2986	名流	5
2687	名额	5
396	后卫	6
2071	后市	18
2254	后首	5
3027	向上	5
1318	君	9
1282	否	5
1196	否认	48
1823	吨	8
2553	听力	10
240	启动	34
1350	启幕	5
2243	吸引	7
2425	吸毒	7
2613	吹	6
105	吻	5
715	呈现	8
1772	告	6
2591	告别	14
469	员工	25
2019	周一	5
1712	周三	6
2072	周二	8
2175	周刊	6
176	周四	9
1658	周年	24
1502	周期	9
783	周末	14
516	周杰伦	11
1530	周边	13
603	呼吁	27
2846	和平	5
2423	咨询	6
1277	品牌	16
155	品种	12
1484	品质	11
2086	哈马斯	7
875	售价	28
1726	唱	12
2655	商	9
1344	商业	14
2131	商业地产	7
2209	商务	8
614	喜	10
729	喝	6
1319	嘉实	5
2672	嘉宾	6
31	四六	12
699	四大	20
767	四季	13
877	四川	13
1950	四级	6
848	回	9
348	回升	14
1462	回家	11
517	回应	32
959	回归	15
1499	回暖	12
2803	回来	5
1269	回落	14
1084	回调	9
1589	回购	5
2782	回避	5
2840	回顾	6
1038	回馈	6
1867	因素	12
2039	团	12
1332	团伙	16
1207	团购	13
608	团队	16
1378	园	12
1805	困难	5
555	围攻	7
1604	围殴	6
470	围观	5
685	固安	9
1540	国	31
660	国乒	5
2287	国产	9
2772	国企	7
1044	国内	29
109	国务院	10
1840	国土	8
1494	国外	9
2455	国奥	12
855	国安	10
1835	国家	30
911	国庆	20
2314	国王	5
2597	国米	19
2714	国美	9
1921	国脚	5
1209	国足	22
525	国际期货	6
1941	圆	5
530	圈	8
52	土地	14
110	土耳其	11
1620	圣诞	11
2457	在即	11
1944	在线	16
2963	在职	8
2702	地下	11
477	地产	35
2914	地产股	5
53	地价	7
731	地位	5
2578	地区	10
2475	地图	11
1200	地块	5
2503	地方	9
44	地王	9
2338	地球	7
2465	地铁	10
19	地震	28
784	场	36
1783	坠入	6
2157	坠落	5
2911	坦承	5
1630	坦言	14
2853	垄断	5
941	型基金	8
142	城	49
412	城市	29
471	城管	12
2920	培养	8
167	基地	14
2746	基民	9
2975	基金业	5
1699	基金公司	20
1504	堂	9
510	塔利班	12
2671	填志愿	5
1982	填报	13
2000	墅	5
185	增	27
2347	增加	11
2939	增发	5
1793	增强	7
2271	增持	13
1449	增速	5
362	增长	39
2905	墨西哥	6
2278	士兵	6
1926	声明	9
466	处	15
532	处于	6
381	处罚	6
1866	备战	16
2767	备考	8
1709	复习	16
1328	复出	23
1042	复旦	7
1020	复苏	13
1491	复试	5
909	夏季	5
3018	夕	5
1670	外交部	9
840	外援	6
2478	外盘	6
2876	外籍	5
1369	外长	7
1611	多伦多	5
2474	多头	7
2878	多彩	7
1109	多空	7
2730	夜	16
2373	夜店	5
1266	大众软件	7
806	大会	12
2569	大作	7
2005	大使	7
1727	大兴	18
579	大唐	5
2898	大型	5
2362	大增	5
890	大奖	16
1382	大学	39
444	大学生	30
49	大宅	5
1127	大宗	23
2647	大市	6
1174	大幅	31
2560	大幕	5
2299	大成	5
1193	大战	17
2329	大户型	11
2415	大楼	5
329	大盘	36
1811	大纲	7
1931	大规模	5
724	大话	5
1652	大豆	10
1428	大赛	12
788	大跌	15
583	大连	5
475	大选	7
2830	大通	5
1178	大陆	14
537	大面积	5
406	天下	10
3	天价	7
764	天后	6
2074	天域	7
1210	天才	14
3009	天气	6
946	天津	15
1706	天王	10
1229	太平洋	5
2191	太空	5
2402	太阳	5
261	夫妇	15
2681	夫妻	16
2624	央企	7
2559	央行	12
2483	央视	12
2717	失	5
1197	失主	7
2769	失利	6
351	失守	5
2969	失败	6
1608	失踪	23
1167	头	5
636	夺	8
901	夺冠	21
1998	奇才	9
2121	奇谭	6
1507	奇迹	7
637	奖	14
2198	奖励	7
2749	奖金	6
407	套	36
2344	套房	5
876	套装	10
25	奥运	15
858	女儿	24
2166	女儿国	6
21	女友	25
2625	女婴	7
849	女孩	31
1099	女性	7
841	女排	5
554	女星	14
270	女生	30
37	女童	10
1234	好友	9
2612	妇女	12
95	妈妈	9
2732	妖	5
2684	妩媚	5
120	妻子	45
2464	姐姐	6
1876	委员会	5
1347	姚明	22
1001	威力	6
1740	威胁	12
405	娱乐	16
122	娱乐圈	11
117	婚	5
1889	婚后	6
902	婚礼	21
2783	婚纱	6
1091	婴儿	9
219	媒	25
893	媒体	45
2978	媒曝	5
1359	嫌犯	18
71	子	13
2531	子女	6
417	子弹	6
804	孔雀	13
2356	孕妇	6
1176	字	7
1093	存	8
1320	孙子	5
1582	孙悦	5
590	孙楠	5
2928	孙红雷	5
1384	孟加拉国	6
127	季	41
2495	学	8
2026	学习	10
1987	学子	5
174	学校	25
1701	学费	9
2942	学院	8
710	孩子	14
2500	宅男	5
315	安	6
186	安帅	5
1820	安徽	5
979	安排	13
2957	安理会	6
1600	宋	8
1243	完	7
234	完美	25
2525	宏	6
2609	官司	7
1150	官员	19
2498	官员称	5
422	官方	24
2616	官网	10
2395	定位	5
1779	定居点	5
478	宜	6
1343	宝	8
751	宝贝	7
1405	实力	10
798	实录	13
1300	实德	5
553	实施	9
725	宠	7
1144	宠物	7
2367	客场	10
2679	客户	11
317	宣传	30
560	宣传片	5
765	家中	8
1198	家人	11
2668	家属	5
160	家庭	17
2267	家族	6
112	家电	5
711	家长	19
2363	宽松	6
654	密云	13
1286	富力	13
2552	富国	5
2082	富士	10
279	富豪	13
1612	寸	23
1995	对冲	5
1819	对手	14
2964	对抗	5
1911	对话	18
1199	寻	9
1476	寻找	16
586	导演	17
2185	导致	12
79	导购	9
556	封	12
2906	封基	5
2757	封测	6
1973	封神	9
3022	封面	7
1490	射	5
2183	尊	5
612	小伙	13
1047	小区	6
360	小姐	7
2839	小学	7
826	小学生	7
1341	小将	9
2273	小幅	12
2786	小心	5
1417	小户型	33
1074	小时	30
2564	小牛	5
2327	小盘	5
1287	小镇	18
197	少	9
169	少女	16
795	少年	19
2582	尚	6
2945	尚未	6
879	就业	10
455	尴尬	16
1563	尸体	7
408	尼康	28
1252	尼泊尔	5
1188	尽显	5
2956	尾声	5
1635	尾房	8
1238	尾盘	11
1439	局	8
2518	局长	7
2950	层	5
2158	居民	13
1113	居首	6
1163	届	7
2412	屏	7
1753	展	20
992	展开	9
1767	展现	7
418	展示	6
1184	属	6
1351	山	6
817	山东	23
369	山寨	9
2312	山西	12
1934	岛	5
1553	峰会	7
1049	巅峰	8
868	巡	5
845	巡演	6
2172	工人	5
2678	工作室	11
787	工具	5
1842	工地	6
198	工资	9
1692	巧	5
2239	巨人	11
2980	巨头	11
1787	巨星	12
1436	差距	9
511	巴基斯坦	22
1066	巴萨	28
338	巴西	17
1085	市	26
2534	市值	5
1254	市民	12
1833	布局	11
1067	帅	17
700	师	5
12	希望	25
1645	希腊	9
2860	帖	7
2069	帝	6
2651	帝国	5
2618	带动	5
349	带来	6
2387	常见	5
2938	常规赛	5
2755	幕后	5
2155	干散货	6
2284	干预	5
872	平台	17
2126	平均	9
339	平板	10
679	年内	21
1803	年前	18
1939	年底	23
1980	年度	20
246	年末	5
1006	年薪	8
1296	年轻	9
591	幸福	19
189	幻想	15
479	广东	35
2034	广告	23
686	广场	6
318	广州	38
1120	广西	7
1361	广角	9
960	庆	17
2493	庆祝	7
1064	库存	15
1164	应	20
926	应对	14
50	底	25
542	店	6
655	府	10
768	度	21
1469	座	12
1086	延续	15
2003	延长	8
534	建	40
2289	建业	5
2817	建仓	5
1659	建国	5
624	建立	9
1872	建筑	14
1660	建筑师	5
1478	建行	8
1614	建议	20
2718	建设	11
429	开发	15
1885	开发商	20
2029	开发者	5
1408	开启	31
228	开唱	10
1636	开国	7
559	开幕	8
551	开心	7
2992	开拍	7
1500	开放	25
2375	开机	6
58	开车	5
102	开通	13
2654	开门红	5
2954	开间	6
1708	开除	5
2073	开高	6
732	弃	9
2775	式	8
472	引	32
130	引发	27
220	引援	5
2043	引擎	6
1736	引爆	5
1063	引领	14
2391	弟弟	5
920	张曼玉	6
1321	张柏芝	10
2011	弱	9
2628	弱势	10
199	强	38
1211	强力	9
616	强劲	9
779	强势	21
690	强大	5
793	强奸	15
2328	归来	9
2173	当众	7
1901	当街	7
1916	当选	9
954	录	9
424	形势	6
177	形式	5
2669	形象	6
2892	彩	5
2656	影像	7
984	影响	31
2740	影帝	6
1391	征	6
829	征途	6
1031	征集	10
2203	待售	10
1728	待定	7
2240	律师	13
2275	御	11
2716	微	5
1637	微软	25
193	德	20
13	德国	31
2257	德比	5
221	德甲	6
2405	心态	10
209	心情	11
80	必备	6
1983	志愿	37
1274	忙	13
2105	忧	5
780	快讯	40
811	怀孕	13
1918	怀柔	8
2056	态度	6
2174	怒斥	6
1751	急	8
2826	性	7
2947	性价比	7
1387	性感	17
81	总	6
1379	总价	18
853	总决赛	8
468	总理	23
940	总监	8
1228	总统	30
502	总裁	11
904	恋	11
1838	恋情	10
306	恋爱	6
2212	恐	29
748	恐怖	6
143	恒	8
86	恒大	6
580	恒指	22
1412	恢复	15
2136	恶化	5
1557	悍将	8
1964	患	16
1688	患病	6
1683	患者	11
1102	悦	12
47	悬念	5
2984	情	6
1828	情人	6
1847	情侣	8
1568	情况	8
1515	情绪	6
830	惊	14
200	惊人	7
701	惊喜	9
2394	惠普	12
2031	想象	5
283	惹	13
2335	意义	5
271	意外	12
379	意大利	24
2368	意甲	7
1703	意见	5
2397	感动	8
1937	感受	6
2032	感情	9
2444	感染	5
597	感谢	8
1991	愿	8
891	慈善	12
2421	戏	11
156	成交	20
1814	成交量	7
2636	成人高考	5
1880	成功	32
2139	成员	8
2424	成本	10
2434	成熟	8
1056	成立	24
103	成绩	37
2090	成都	12
989	成长	9
1917	成龙	9
258	我国	21
1831	战争	11
1050	战场	5
691	战术	7
2761	战略	11
2036	战队	5
2080	截图	5
2044	截止	7
118	戴	12
1336	戴尔	7
1806	户	7
1505	户型	10
144	房	22
1716	房产	13
413	房价	33
2021	房地产	27
1734	房屋	6
145	房山	40
146	房源	26
2987	房贷	6
1122	手	11
3003	手术	6
2443	手机游戏	8
2919	手段	5
1077	手游	20
2639	扎堆	6
625	打击	17
2897	打响	5
1759	打工	8
1599	打开	5
2893	打折	6
2379	打死	8
2123	打球	6
1253	打破	10
540	打造	29
2756	扔	6
1693	托福	10
2868	扣	8
1718	执政	7
599	执法	5
604	执行	6
978	扩张	7
880	扩招	8
1922	扮	11
621	批	44
2040	批准	11
2843	批次	7
1963	批评	5
512	承认	24
1770	承诺	11
1375	技巧	7
59	技术	25
2264	抄底	6
1139	抓	9
1182	抓获	8
1992	投	20
622	投档	8
1225	投资者	16
1171	抗议	9
3024	抛售	6
912	抢	35
2189	抢先	7
569	抢劫	22
206	报	38
488	报价	18
32	报名	44
190	报告	25
925	报复	6
1124	报考	13
2301	报警	6
388	报道	10
1453	披	6
222	披露	10
2719	抱	7
1492	抵	15
1552	抵达	10
2881	押宝	5
562	担任	7
370	担心	10
2967	担忧	6
824	拆迁	6
433	拉	8
73	拍	44
752	拍戏	7
1301	拍摄	16
1580	拍照	7
666	拒	23
692	拒绝	19
2722	拖累	10
2491	拖行	5
1870	拘	13
0	招	18
3016	招办	5
1459	招收	5
1204	招生简章	19
2629	招聘	7
2497	拜仁	13
929	拥有	5
1632	拯救	9
2151	拼	11
2441	持	11
570	持刀	20
1804	持平	5
224	持有	9
1741	持枪	5
414	持续	26
2999	持股	5
304	挂牌	10
831	指南	6
278	指导	22
1125	指控	8
631	指数	35
1979	指标	7
2274	挑战	25
1418	振荡	5
38	捅	9
2302	捐	9
253	捐款	12
1638	损失	8
722	捡到	5
494	换	18
697	捧场	6
2201	捷克	5
1986	掀	7
1303	排	20
802	排名	9
1967	排行榜	10
2680	排队	8
643	掘金	8
1482	探	5
955	探秘	7
2835	探索	5
1432	探访	6
1493	接受	20
2710	接班人	6
1786	接触	6
2091	接近	5
2685	控	13
1795	控制	10
617	控股	11
259	推动	11
762	推荐	43
694	推进	6
425	推迟	8
1205	掩	5
2364	措施	12
706	提	8
2701	提交	8
133	提供	23
1672	提出	10
457	提前	23
2620	提前批	5
1723	提升	10
1094	提名	5
696	提示	16
2968	提速	5
1435	提醒	15
342	提高	17
1313	揭幕	6
1498	揭开	6
1404	揭晓	19
280	揭秘	33
1236	援助	6
1679	搜索	9
1337	搞	7
850	携	24
825	携手	14
419	摄影	7
1895	摄影师	7
1283	摆脱	6
2779	摩托	5
2831	摩根	7
1999	撞	15
2849	撞伤	5
2545	撤离	7
484	撤销	7
1857	播	9
1259	操作	8
2673	攀升	5
864	支	8
1791	支付	11
1792	支付宝	8
1241	支招	6
1373	支持	24
2488	支撑	16
581	收	38
2351	收储	7
438	收入	20
2547	收到	6
2793	收复	6
1596	收益	23
139	收盘	11
1536	收视	6
241	收购	47
212	收费	12
2570	改	8
2416	改变	10
2326	改善	7
664	改版	7
2392	改革	19
3000	攻击	6
905	攻略	18
2008	放	9
2333	放弃	15
1151	政府	29
1732	政治	13
1383	政策	31
135	故事	17
1231	效应	8
2140	救	12
236	救市	7
1362	教	9
1399	教师	13
462	教授	7
1925	教练	8
733	教练组	5
285	教育	25
371	教育部	12
150	数	33
2751	数字	6
1059	数学	15
720	数据	27
2916	数码相机	6
1148	敲诈	7
1951	整体	6
1680	整合	5
2216	整容	5
781	整理	9
1869	文化	7
993	文明	10
2233	文科	9
1888	文章	6
3015	斗	5
363	料	13
2396	斥	5
1782	斥资	6
2403	断	7
2047	新专辑	11
108	新人	10
180	新低	12
2230	新作	13
1244	新剧	7
2875	新加坡	5
2250	新区	7
2223	新品	16
2052	新城	9
2528	新基金	13
1119	新增	18
2461	新娘	9
1549	新宠	7
2662	新年	10
1503	新政	7
1429	新星	5
2890	新机	10
2604	新欢	5
805	新浪	40
2572	新片	8
1625	新版	11
2895	新版本	5
1947	新生	14
1749	新疆	11
2745	新的	5
1395	新秀	8
1114	新股	5
1455	新规	5
1040	新郎	5
2255	新闻	7
1623	新高	30
1914	方向	8
932	方式	10
237	方案	12
2413	方正	9
1168	旁	6
3001	旅游	5
1809	族	5
1700	旗下	12
1938	旗舰	7
2116	无人	5
2632	无力	6
2231	无双	7
565	无奈	8
2171	无敌	7
262	无线	9
2296	无缘	12
1250	无限	9
2094	日均	5
1768	日记	5
1585	日韩	7
1009	早	26
2067	早籼稻	6
1110	时代	14
123	时尚	33
1409	时空	7
965	时间	35
635	昌平	26
343	明年	36
1932	明日	9
254	明星	32
594	明珠	8
1021	易	6
956	易建联	7
1212	昔日	13
1246	星	14
2677	星辰变	5
2841	春	5
1512	春天	5
836	春晚	12
2741	春节	6
1516	昨	5
2536	昨日	9
397	显	22
1293	显现	5
426	显示	16
2297	晋级	10
2098	晒	6
1821	晚	6
1356	晚会	7
1128	普	14
51	景	13
2089	智能	11
1808	智能手机	8
2106	暂	10
1673	暂停	9
2877	暑期	6
2869	暴	8
2353	暴力	6
2688	暴涨	6
2017	暴跌	8
1976	暴雪	9
1043	更大	5
263	更新	15
2887	更衣室	5
201	曼城	12
202	曼联	36
2908	替补	6
1380	最低	18
334	最佳	30
1564	最多	5
2199	最强	7
2359	最快	6
252	最新	40
506	最终幻想	7
2784	最美	5
1537	月底	6
1813	有意	8
35	有望	41
1237	有色金属	7
2857	有限	8
1132	服	24
301	服务	23
2867	朗	5
549	朝阳	32
1977	朝鲜	34
584	期	40
238	期市	30
1942	期待	23
207	期指	19
2541	期货公司	11
538	期货市场	10
1871	期间	10
695	未来	30
2330	本月	5
1	本科	16
2818	朱丽倩	5
1906	朱骏	6
260	机	18
1365	机会	23
2046	机制	6
2542	机型	5
1438	机构	27
451	机遇	7
2505	杀	13
2683	杀人	5
2805	杀害	7
543	杀死	13
2276	杂志	7
1927	权威	9
2583	权重股	5
2872	杆	7
2292	李	8
1684	材料	5
2433	村民	22
1565	杠杆	6
913	条	15
818	条件	6
2813	来临	5
1117	杨	6
914	杭州	14
384	杯	16
1656	松下	18
1529	板块	21
687	板楼	19
2383	极品飞车	8
2691	枪击	7
1993	枪手	6
2617	枪杀	5
2193	架	7
2309	查	8
104	查询	18
605	标准	16
1004	标普	9
1048	栋	7
974	校	17
785	校园	6
322	校长	14
2982	样板间	6
2414	核	9
887	核心	14
716	格局	13
485	案	26
389	案件	9
2246	案例	5
247	档	7
2806	梁咏琪	7
1943	梦	16
