12320
6214	不良	9
376	不行	145
5510	不见	14
1080	不让	12
790	不诚实	14
3462	不该	8
4514	不说	22
4063	不贵	17
4807	不起作用	14
5175	不足以	8
1348	不远	43
3720	不适	5
5888	不通	9
4561	不难	17
5495	与众不同	8
699	专业	117
1578	专业人士	12
1024	专业技能	7
6295	专业知识	6
3785	专为	5
1081	专家	42
500	专心	5
2791	专栏	7
4610	专栏作家	5
3383	专注	20
2126	专辑	8
4368	专长	11
396	世界	181
1603	世界各地	44
6431	世界市场	7
4593	世界末日	8
3429	世界杯	14
1509	世纪	20
4937	业主	15
4286	业余	6
377	业余时间	29
1827	业务	69
6942	丛林	6
5489	东	9
3736	东京	17
5372	东北	7
5655	东南亚	5
6850	东方	9
3285	东海	7
5817	东边	6
4225	丝绸	31
1111	丢	59
1170	丢失	18
5812	两三	18
3018	两件事	5
6894	两分	8
5531	两千	7
106	两居室	12
4758	两样	8
6196	两瓶	11
5276	两边	8
4059	两面	6
3919	严厉	12
700	严肃	23
3320	丧生	6
701	个人信息	13
6220	个人电脑	7
6686	个人账户	5
63	个性	27
4012	中介	5
4222	中会	5
4191	中午	42
6265	中号	20
358	中国	428
3943	中国人	16
6588	中国国际航空公司	5
4376	中国日报	8
6079	中国茶	9
5963	中国菜	16
1701	中国队	5
1623	中国餐馆	17
5760	中央	15
6152	中央公园	9
6566	中央空调	5
665	中学	24
5580	中式	7
2716	中心	55
1604	中文	63
639	中的	165
2858	中等	24
4594	中美洲	5
6927	中药	5
4595	中西部	5
4739	中途	10
3528	中都	7
4333	中餐	16
1284	丰富多彩	7
1112	丰盛	27
1958	临时	13
3599	丹	20
2655	丹尼斯	5
6890	为准	6
3259	为您服务	25
4345	为时过早	11
2013	为期	22
3516	为生	9
5761	主	11
2248	主人	17
5456	主任	12
2562	主修	45
3146	主动	17
2003	主厨	8
3019	主导	5
6468	主席	6
702	主意	106
185	主持人	9
3963	主演	8
2676	主管	38
3412	主菜	27
6782	主要职责	9
2510	主角	8
279	主题	25
2249	丽莎	29
6149	举世闻名	5
3327	举办	45
5710	举起	8
1823	举重	8
1460	久	24
2658	久等	19
6146	义务	8
6226	之下	9
2853	之中	7
5360	之处	6
2926	之外	22
1190	之旅	30
3862	之至	9
5357	之行	5
640	之间	130
550	乌云	6
3750	乏味	9
339	乐	8
3509	乐于助人	11
2216	乐器	9
1232	乐意	222
64	乐观	15
2	乐趣	26
1219	乐队	34
1066	乒乓球	11
4240	乔丹	8
2004	乔迁	8
1306	乘坐	31
3503	乘客	29
5277	乘船	12
5274	乘飞机	11
6435	九折	9
2934	九月	13
3	也许	913
5566	习俗	8
1025	习惯	114
948	乡下	17
1253	乡村	10
965	书	166
1404	书上	9
5070	书写	6
2993	书店	28
4305	书房	6
6331	书架	5
2009	书架上	5
1461	书法	8
2994	书籍	18
6234	书面	16
2731	买下	11
5814	买不到	5
3353	买不起	19
46	买了	193
2696	买些	105
1450	买到	80
5385	买单	6
5982	买卖	10
4827	买家	13
347	买得起	17
107	买房子	9
6795	买方	9
3551	买点	22
3591	买票	22
4703	买车	9
6131	乱	7
6282	乳液	8
2235	了不起	17
753	争吵	20
1978	争夺	8
3969	争议	7
3537	争论	20
854	事业	17
4596	事件	15
4105	事先	9
5074	事务	12
459	事实	52
1510	事实上	287
65	事情	770
2267	事故	46
5138	事物	10
760	二十	82
4894	二十五	9
5337	二手	5
5300	二手车	7
2442	云	5
4028	互动	6
5585	互相帮助	5
703	互联网	89
4184	五一	5
6849	五六	5
4365	五十	39
5859	五千	8
6153	五大	7
4887	五月	15
6911	五百	8
4418	亚	8
1605	亚洲	27
3223	交	45
2466	交上来	6
3769	交付	15
4353	交响乐团	5
4426	交往	9
2814	交换	18
4943	交易	111
542	交朋友	7
3037	交流	47
6773	交税	5
5779	交给	17
704	交谈	55
5782	交货	47
507	交通	81
1786	交通事故	7
340	交通堵塞	37
1307	交通工具	14
6417	交通规则	5
4377	交际	6
1677	产假	6
1828	产品	170
6769	产品质量	6
6776	产量	7
1511	享受	154
5248	享有	8
6852	享用	6
3994	京剧	5
5720	亮	14
791	亲密	20
2648	亲戚	25
210	亲爱	107
255	亲爱的	183
5990	人事	10
6074	人事部	7
2840	人体	5
5991	人力资源	23
5329	人力资源部	15
4680	人口	5
2296	人员	57
4130	人士	10
4790	人寿保险	14
5662	人才	6
4738	人数	6
4138	人民币	16
4298	人物	11
3601	人生	8
332	人类	38
3737	人群	11
761	人行道	14
2053	人选	7
2841	人造	7
6844	人间	12
6370	人际交往	5
5353	人际关系	5
3105	亿	15
295	什么事	300
3470	什么游戏	8
1266	仅此而已	33
3930	仆人	5
6061	今天上午	10
2815	今天下午	156
1132	今天天气	28
4597	今年冬天	6
601	今晚	468
1703	介意	169
933	介绍	106
6224	从头到尾	5
6324	从头开始	5
2212	从未见过	34
1342	从来不	42
4029	从来没	11
4277	从没	10
5717	从现在起	5
3106	从那以后	12
6393	仓库	12
3338	仔细	76
3574	他因	6
2656	他家	9
5265	他用	8
2127	付	177
5440	付出	21
6044	付出代价	10
1376	付各	11
2371	付款	85
6750	付款条件	12
4013	付清	13
3982	付给	9
5498	付诸实践	6
3776	付账	22
4401	付费	28
1377	付钱	97
460	代	8
5364	代价	8
6179	代理	14
2742	代码	12
3989	代表	56
3004	令	8
792	令人	156
66	令人兴奋	90
2842	令人困惑	7
3157	令人惊叹	9
2798	令人担忧	5
3147	令人满意	16
3874	令人讨厌	9
4469	令人鼓舞	5
5373	以东	5
1512	以其	8
6456	以太网	5
1549	以往	5
3058	以防	20
5684	以防万一	11
4888	仪式	9
4858	仰卧起坐	6
5801	仲夏	5
6168	价	27
641	价值	50
333	价值观	9
108	价格	349
6592	价格上涨	5
4004	价格合理	7
6648	价格比	8
6387	价格表	5
6649	价目表	10
508	价钱	8
6757	任何一方	7
67	任何人	80
280	份	556
6826	份文件	7
4208	企业	41
1678	休	17
388	休假	39
437	休息	159
4763	休息室	10
2437	休息时间	7
5052	休闲	18
4981	众所周知	14
5690	优先	10
6678	优先级	5
2385	优势	49
6002	优惠	19
5530	优惠券	15
2386	优点	27
1956	优秀	55
3793	优良	5
2331	优雅	33
3826	伙伴	6
822	伙计	81
1829	会上	18
5927	会前	5
2859	会后	8
4054	会员	15
3617	会员卡	7
5338	会用	14
5092	会见	10
3256	会计	53
3514	会计师	11
4348	会计部	7
3286	会议	162
6543	会议室	17
6469	会议记录	5
6432	会谈	9
5568	会面	12
2659	伞	16
2751	传单	21
3020	传球	7
5407	传真	24
3038	传真机	16
5506	传给	9
68	传统	83
4751	传记	12
642	传输	5
6875	传送带	7
1935	伤	13
3564	伤口	10
898	伤害	42
4616	伦巴	9
2912	伦敦	89
5536	伪造	5
4681	估计	14
1144	伴侣	9
4889	伴娘	7
4302	伴郎	8
1343	伸出	8
2592	伸展	15
1830	但愿如此	6
3074	但有	9
2838	但要	10
1731	位	98
3794	位于	35
47	位置	62
3538	低	51
5435	低于	16
643	低估	12
4761	低调	8
1110	住	135
1213	住在	225
426	住在一起	25
4221	住处	5
5773	住宅	6
3983	住宿	22
348	住房	16
5444	住所	9
1163	住手	7
1879	住院	9
5648	体操	5
5459	体检	11
2032	体温	15
6083	体现	5
3471	体育	15
3107	体育场	12
3613	体育课	6
3293	体育馆	25
1164	体贴	18
1369	体重	39
5250	体重增加	10
3588	体面	7
1851	体验	13
4031	何不	5
1759	何时何地	11
4394	余地	6
5750	余生	6
4014	余额	19
1942	佛罗里达	14
2743	作业	43
1566	作品	25
2684	作家	18
1769	作弊	13
2744	作文	5
2443	作用	27
3985	作者	19
3658	你喝	16
461	你家	41
793	你问	26
6358	佣金	28
3013	佳	7
5593	侄女	13
1468	侄子	9
823	例	18
4407	例外	8
1761	例子	22
3880	供	25
3191	供应	59
5101	供应商	27
6688	供货	5
3124	依我看	5
5907	依赖	8
1082	侦探	10
2511	侦探小说	9
1113	侮辱	11
4821	侵犯	6
3039	便利	22
906	便宜	220
644	便携式	9
6189	便服	5
4926	便条	5
4470	促销	20
263	俄罗斯	16
4648	俗话说	9
1562	保佑	8
6470	保修	13
6415	保修期	10
6611	保单	7
5969	保姆	11
3484	保存	38
2080	保守	20
3370	保密	6
1969	保护	40
1979	保护环境	7
5941	保持沉默	6
2606	保持联系	33
6208	保持良好	5
4970	保持警惕	5
4251	保持身材	9
3890	保时捷	7
2362	保时捷中心	14
6879	保湿	5
2332	保留	57
1016	保证	144
6567	保证金	7
6161	保释	5
1872	保重	37
1083	保险公司	26
5460	保险单	15
6418	保险箱	10
6262	保险费	10
1760	保龄球	10
3339	信	38
28	信不信	15
1513	信仰	10
5406	信件	14
899	信任	47
645	信号	9
6354	信封	12
1862	信心	31
69	信息	293
4779	信息技术	16
5602	信用	35
2372	信用卡	138
6383	信用证	42
6821	信誉	6
5870	信贷	8
794	俩	39
4956	修	12
1107	修剪	29
2982	修复	10
2181	修好	36
3881	修建	5
5792	修指甲	7
6550	修改	18
453	修理	68
6442	修理工	9
29	俯卧撑	6
1684	俱乐部	77
5167	倍	24
5365	倒闭	7
2733	倒霉	6
5976	候选人	30
3987	借书	7
417	借书证	22
3753	借了	5
1547	借口	35
2314	借给	36
6024	借记	7
6702	借记卡	17
4693	债券	7
1405	值	36
1220	值得	121
2479	值得一看	5
1233	值班	9
6319	值钱	6
4744	倾向	21
4583	倾听	7
3754	倾斜	6
2660	倾盆大雨	13
70	假	19
3068	假日	18
2026	假期	152
1489	假装	18
4749	假设	31
3192	偏好	10
5826	偏见	6
6770	偏高	5
6817	做一套	9
5579	做不了	5
71	做事	14
4528	做作业	26
2491	做出	107
2250	做好	88
2407	做完	17
6119	做广告	6
735	做得好	13
6949	做成	7
2524	做梦	15
4201	做法	12
3069	做生意	45
4346	做错	8
174	做饭	61
1473	停	72
580	停下	10
581	停下来	48
211	停止	88
1171	停电	9
4740	停留	25
1772	停车	53
5087	停车位	16
1773	停车场	43
6404	停靠	7
4	健康	232
1191	健身	40
5	健身房	40
3108	偶像	11
5226	偶然	5
762	偷	41
6307	偷窃	7
5854	偿还	9
5472	储存	9
1590	储物柜	5
1579	储蓄	52
6808	储藏室	7
2213	催	9
4179	傲慢	7
6	傻	16
763	傻瓜	15
446	像是	71
4938	像样	9
5844	僵尸	7
6195	僵硬	7
427	儿子	129
281	儿童	26
561	元	270
6320	元和	5
5738	元钱	7
3931	兄弟	18
462	兄弟姐妹	10
3148	充分利用	7
6191	充气	5
72	充满	41
2712	充满活力	8
4794	充电	6
4728	充足	16
6665	兆	10
4750	先别	6
6706	先吃	5
6747	先存	5
3040	先用	11
5804	先进	18
1599	光临	14
6672	光泽	5
4445	光滑	14
6506	光片	12
1490	光盘	27
6731	光线	7
5302	克	6
6520	克拉	5
3384	克服	17
3464	克服困难	5
5574	免受	6
5983	免税	9
5328	免税商店	8
1349	免费	160
6606	免赔额	6
2373	兑换	43
3523	兑现	33
1717	兜风	12
3661	入乡随俗	7
5587	入住	29
4638	入口	9
5995	入口处	9
4793	入场券	5
4106	入场费	8
3856	入学考试	6
363	入睡	16
3225	全	28
3041	全世界	12
4209	全力以赴	8
3529	全国	23
5075	全国性	8
6871	全尺寸	5
674	全新	18
6364	全熟	10
1770	全班	7
1550	全球	22
5034	全职	17
3689	全身	9
3277	全额	17
6558	全麦面	6
6436	八折	12
4415	八月	14
341	公交车	16
2865	公众	11
1308	公共	26
3882	公共交通	8
4107	公共关系	8
1797	公共图书馆	6
5591	公共场合	6
878	公共场所	10
2195	公共汽车	201
501	公司	741
4677	公告	7
3000	公告板	6
481	公园	96
1894	公寓	181
6054	公寓楼	5
5789	公布	6
1277	公平	81
3496	公开	8
4162	公文包	7
3182	公斤	33
4866	公民	12
6332	公用事业	8
3950	公立学校	8
5218	公路	24
5110	公里	19
1451	六十	16
4356	六月	20
2519	六点半	18
1084	共事	16
4510	共同之处	5
795	共同点	16
5751	共度	5
5408	共用	13
5811	关	6
4395	关上	7
1067	关心	62
3577	关掉	25
2128	关注	46
4828	关税	11
796	关系	116
2268	关键	25
562	关门	50
3348	关闭	33
488	兴奋	109
2469	兴趣	46
764	其他人	104
5707	其他费用	7
6734	具备	13
2112	典型	39
5848	兹	9
1732	养	26
4907	养活	9
5461	养老金	8
1514	兼容	6
1412	兼职	59
4764	兽医	5
5505	内向	15
6316	内存	10
3970	内容	31
2954	内心	7
2503	内心深处	7
3304	内战	5
6697	内有	5
6896	内科	5
4920	内置	13
1017	内衣	10
5192	内部	30
2789	再也	54
5592	再也不会	12
6340	再也不能	7
6071	再买	11
2148	再好不过	17
6046	再往	5
364	再来	77
5060	再聊	5
797	再见面	15
2196	再试一次	17
2073	再过	8
5032	冒出来	6
4055	冒犯	6
3014	冒险	22
282	写	247
3952	写下	50
2885	写作	46
1873	写信	22
1133	写完	11
3562	军事	5
1923	农业	12
6633	农产品	16
5198	农历	9
3911	农场	10
3945	农村	6
4101	农民	6
1863	冠军	15
1551	冬天	70
5188	冬季	12
2098	冬季运动	6
5891	冬装	5
1644	冰	25
5550	冰块	8
3699	冰柜	6
5488	冰水	5
4962	冰淇淋	35
48	冰球	6
3700	冰箱	45
5923	冰茶	6
6197	冰镇	5
879	冲动	5
6452	冲水	6
4717	冲洗	16
5013	冲浪	14
1980	冲突	13
3777	决心	10
3142	决赛	26
2099	冷	58
5487	冷冻	7
6553	冷水	6
1370	冷静	47
2702	冷静下来	10
1552	冻僵	6
6868	冻结	8
1395	准备好	345
1235	准时	40
1172	准时到达	17
930	准确	24
2462	凉爽	15
4033	凉鞋	18
5703	凌晨	14
4934	减	10
1924	减少	47
509	减掉	6
2946	减肥	45
1655	减轻	12
1959	几周	46
2355	几天后	17
1656	几张	22
6086	几样	5
3354	几率	6
736	几节课	5
389	几部	6
5050	凭什么	9
5093	凭空	5
1085	凶手	6
4511	出价	23
5633	出勤	6
5479	出去玩	22
3406	出发	66
2752	出口	59
6751	出口商	7
2129	出名	13
705	出售	64
3278	出国	39
3827	出国留学	8
2507	出城	8
1022	出差	73
5634	出席	14
3868	出演	6
2685	出版	18
6557	出版物	6
3386	出版社	5
73	出生	56
74	出生于	6
4665	出示	49
6092	出租	30
1309	出租车	89
5678	出纳员	7
317	出色	41
4306	出错	14
4123	出门	6
3565	出院	8
311	击中	12
1244	击球	8
3472	击败	8
3968	刀	8
5959	刀子	5
454	分	133
2625	分为	9
3397	分之	7
3430	分之一	24
3305	分享	54
6892	分公司	14
1624	分发	17
6708	分崩离析	5
6169	分店	7
3290	分开	23
1413	分心	9
4986	分成	7
2736	分手	52
5485	分散	7
2792	分数	24
4015	分期付款	8
5828	分机	16
4011	分析	21
1086	分歧	10
4242	分类	5
3971	分类广告	11
6546	分行	8
2547	分配	25
30	分钟	466
5744	分钱	6
6904	切割	6
1685	切成	11
3306	切断	6
5521	切碎	5
3972	刊登	7
5036	划算	10
482	划船	13
4929	列	30
5774	列入	6
2753	列出	36
5638	列表	21
3125	列车	13
6646	刘一	5
6062	刘先生	7
6560	刘小姐	8
296	刚刚	263
4357	刚刚开始	15
2508	刚回来	8
5985	刚开始	9
4682	创业	5
4210	创建	8
3681	创意	14
824	创造	30
2632	创造力	7
5263	创造性	6
2626	初中	5
6607	初始	5
1580	初学者	19
5606	初级	10
6476	删除	13
798	判断	27
2374	利息	33
765	利润	23
6511	利润率	5
2375	利率	39
1134	利用	51
5261	利益	10
5517	别傻了	19
2251	别动	5
5339	别墅	6
4068	别开	20
175	别忘了	79
40	别担心	322
1026	别无选择	17
6742	别碰	5
2563	别紧张	6
4124	刮胡子	6
1173	到家	21
6658	到岸	14
483	到时	101
4999	到时候	9
3167	到期	49
1299	到来	48
5288	到此为止	10
6252	到此结束	6
563	到达	242
6908	制	7
2130	制作	42
4639	制作人	6
6809	制冰机	6
1192	制定	34
3211	制成	33
4892	制片人	5
186	制造	66
4668	制造商	21
4125	刷	5
2884	刷牙	9
1718	刹车	10
6100	刺	5
1068	刺激	23
6441	刻薄	6
4446	剂	10
880	削减	10
6454	削皮	5
5669	前台	26
5298	前天	10
4715	前提	7
75	前景	10
6132	前门	9
4021	剥	7
4959	剧本	6
1696	剧院	45
5746	剩	12
1221	剩下	78
5413	剪	21
6691	剪刀	6
6304	剪头发	10
6037	剪掉	8
6022	剪短	5
4163	副	16
5422	副作用	8
5739	副本	8
6135	力	10
3183	力量	16
971	劝阻	5
6947	办事处	5
3042	办公	20
737	办公室	430
5570	办公时间	9
5829	办公桌	17
4366	办公楼	12
6394	办公用品	11
3043	办公设备	7
662	办法	63
6420	办理	49
5509	功夫	5
3044	功能	26
6289	加仑	10
1943	加利福尼亚	17
4515	加到	8
3287	加州	11
2766	加州大学洛杉矶分校	7
5949	加快	11
5970	加快速度	10
2100	加拿大	42
3813	加油	18
4278	加油站	12
2014	加满	14
5889	加热	10
5538	加热器	8
2414	加班	65
2415	加班费	11
4584	加薪	43
1719	加速	16
418	务必	18
966	动	20
1880	动作	20
3592	动作片	13
4329	动力	7
1814	动物	46
2949	动物园	21
3500	助手	20
1960	助理	27
227	努力	240
4177	努力学习	30
1027	努力工作	69
1135	劳动	6
4299	劳动力	10
1798	劳拉	16
5314	势均力敌	6
1633	勇敢	22
2186	勇气	16
6937	勉强	5
3863	募捐	6
2096	勤奋	24
5960	勺子	6
766	包	133
3795	包含	20
1515	包括	215
1114	包装	48
767	包裹	47
3847	包里	24
2094	匆忙	21
4447	化	7
2839	化妆	17
5115	化妆品	20
4206	化学	14
6202	化学物质	6
5876	北	7
999	北京	146
6856	北京大学	15
3413	北京烤鸭	7
6866	北京饭店	5
2163	北方	11
2101	北部	8
4572	匹配	8
3001	区	35
3193	区别	36
6960	区号	5
3371	区域	24
397	医学	12
1824	医生	198
3267	医疗	17
5532	医疗保险	16
1787	医院	72
3610	十一	16
2737	十三	10
2182	十二	30
2593	十五	47
6740	十元	13
1818	十八	5
2269	十六	7
5663	十几	8
5603	十四	7
5202	十字	8
3149	十字路口	21
2459	十月	17
6142	千层	6
4223	千年	6
6872	升	6
6317	升级	10
1889	升职	29
2068	午休	11
3318	午夜	18
942	午餐	67
212	午餐时间	11
447	午饭	37
5118	半夜	8
6235	半熟	6
6575	半途而废	7
4617	华丽	8
6525	华夫饼	5
1474	华尔兹	16
3407	华尔街	7
2164	华盛顿	29
2886	协会	12
6012	协助	8
6333	协商	6
4829	协议	40
6815	协调	5
6409	单人	16
6361	单人房	39
6922	单价	7
4111	单位	19
4495	单元	9
1325	单子	23
6930	单排	5
5094	单独	22
6785	单程	15
6638	单程票	18
264	单词	28
3126	单身	33
510	卖	106
768	卖出	7
3760	卖完	28
5427	卖家	19
511	卖掉	23
6777	卖方	7
769	卖给	11
6491	南	5
3237	南方	15
2165	南方人	5
3403	南瓜	5
1597	南部	16
3431	南非	6
3467	博士	25
3828	博士学位	7
3372	博客	5
582	博物馆	42
3109	占	14
3432	占据	7
4649	占用	19
4964	占线	9
3618	卡	88
5539	卡住	6
5125	卡布奇诺	7
5846	卡拉	13
2554	卡片	42
2108	卡路里	6
1799	卡车	16
4944	卢浮宫	5
109	卧室	69
5866	卧床	13
615	卫生	6
3260	印	7
5227	印刷	7
4565	印刷品	6
3701	印度	21
910	印象	138
3136	危害	6
2633	危险	65
3553	却是	6
3640	卷	16
754	卷入	5
4608	卷发	9
6455	卷心菜	5
6210	卷曲	9
6694	卷起	6
334	历史	107
2717	历史悠久	5
2033	厉害	57
5664	压	6
76	压力	105
1378	厌倦	74
1007	厕所	17
5210	厘米	14
1645	厚	16
3103	原	5
2843	原件	9
3212	原价	6
3542	原则	14
907	原因	214
1733	原始	7
6881	原料	5
6718	原材料	7
6948	原理	5
943	原谅	40
132	厨师	29
187	厨房	92
6395	厨房用具	5
2992	厨房里	21
2527	去世	26
5958	去取	11
1446	去年	105
342	去找	43
2034	去拿	69
6885	去掉	6
4755	去旅行	17
616	去除	7
1193	参与	32
349	参与者	5
2984	参军	5
239	参加	383
4066	参加考试	11
2745	参考	17
583	参观	125
5271	又坏了	5
2710	又怎样	20
2746	又是	13
1165	又瘦	12
1000	友好	71
2225	友谊	31
2074	双	70
6328	双人	14
6846	双人床	13
6847	双人房	15
6410	双人间	12
4993	双份	5
2887	双倍	7
5203	双层	5
675	双手	5
4895	双臂	5
4492	双重	5
6095	反复	6
1321	反对	17
1194	反正	19
5639	反病毒	7
1087	反馈	14
2416	发	75
4261	发作	8
2150	发出	33
2904	发动	11
5447	发动机	19
5414	发型	25
77	发展	98
706	发布	22
2634	发明	9
6745	发来	5
3092	发烧	43
512	发现	318
5262	发现自己	6
133	发生	457
5111	发生变化	5
972	发疯	26
3485	发短信	6
5942	发票	17
2888	发给	20
4504	发给你	18
3727	发胖	7
2778	发脾气	11
3875	发薪日	5
3841	发行	11
6728	发行量	5
3373	发表	23
5137	发言	8
3329	发誓	22
5674	发财	5
6919	发货	7
5240	发送	35
6308	发送到	5
5640	发邮件	10
265	发音	14
6876	发高烧	7
2088	叔叔	47
2376	取	38
967	取代	6
646	取决于	100
5834	取出	12
6764	取回	9
6222	取悦	8
2377	取款	23
1195	取消	91
4955	取笑	11
4402	取钱	27
2131	受	45
1145	受不了	53
1788	受伤	40
2109	受够了	33
3213	受害者	10
2844	受损	9
676	受欢迎	120
5102	受益	10
5462	受益人	9
1302	受益匪浅	6
3307	受苦	8
4990	受过	17
7	变	47
2768	变冷	8
6198	变凉	5
855	变化	86
2769	变化无常	5
6173	变好	5
398	变得	201
1553	变暖	13
2333	变老	14
5610	变速器	5
5306	口	19
4965	口信	49
1815	口味	43
2270	口头	5
2724	口红	17
1245	口袋	18
6267	口语	10
3021	口音	11
881	口香糖	10
3390	古代	19
365	古典音乐	20
4303	古怪	6
2718	古老	33
3391	古董	17
2985	古驰	5
428	句	12
2259	句子	6
1028	句话	10
1908	只不过	10
5564	只剩	5
2187	只字未提	7
2132	只想	99
617	只能	124
2537	只需	54
2927	叫醒	27
2882	召集	5
6228	可不是	5
1895	可乐	46
4079	可供	25
4478	可口可乐	6
429	可怕	166
489	可怜	54
4916	可悲	5
1136	可惜	25
6752	可撤销	8
934	可爱	136
4729	可用	16
1040	可看	10
5799	可耻	6
283	可能会	322
707	可能性	22
4957	可行	10
5100	可说	5
3388	可靠	29
35	台	177
2344	台北	17
1866	台湾	56
4605	台湾人	5
4387	台面	6
256	台风	6
5305	史蒂文·史密斯	5
2713	右侧	5
2271	右手	6
6713	右手边	6
3786	右转	14
4159	右边	51
1326	号码	198
935	司机	60
5180	吃不下	15
5022	吃到	5
1792	吃午饭	74
3853	吃完	29
3345	吃惊	6
6101	吃掉	5
4430	吃早餐	15
1310	吃晚饭	49
5181	吃水果	6
4493	吃肉	8
2035	吃药	12
134	吃饭	188
1231	吃饱	15
1981	各国	10
2978	各种各样	73
1414	各行各业	7
6874	合住	9
378	合作	85
6251	合作伙伴	6
6371	合作者	5
4180	合同	99
6492	合同条款	5
6493	合同规定	5
4287	合并	10
4408	合得来	6
2672	合格	17
5767	合法	5
3445	合法化	5
6671	合资企业	8
4573	合身	13
1285	合适	127
6227	吉利	5
163	吉娜	29
799	同一个	30
110	同一天	7
1896	同事	101
1415	同学	33
3814	同性恋	9
1335	同情	16
399	同意	316
2646	同感	11
4505	名下	7
3226	名为	15
6793	名义	13
4844	名人	6
800	名单	35
266	名字	363
2217	名歌手	5
3204	名片	65
2057	名牌	10
1516	名称	16
5887	名胜	7
2408	后会	30
49	后卫	8
2319	后天	29
5154	后座	5
3575	后悔	24
4396	后门	5
4260	吐	5
6497	吐司	11
3238	向下	5
5516	向前	18
3755	向右	11
3787	向右转	36
2913	向导	8
6426	向左	14
5815	吓人	5
5571	吓到	7
41	吓坏	10
2458	吓得	6
2058	君	9
4822	否认	8
6000	含	8
3554	含有	13
5540	听从	6
503	听到	352
2272	听听	32
6835	听筒	5
8	听说	534
3964	听过	12
1023	听音乐	38
2905	启动	23
5076	启发	9
4467	吴先生	8
2387	吵	23
755	吵架	28
6813	吵醒	6
4532	吵闹	5
4669	吸尘器	13
2378	吸引	69
2986	吸引力	38
2719	吸收	5
882	吸烟	65
2430	吸烟区	6
5035	吸烟者	9
4474	吹	11
3224	吹来	12
1300	吹牛	5
